NAME,LATITUDE,LONGITUDE
Duplex/ Penthouse at Nisantasi with huge Terrace,41.05092,28.99352
A cozy and peaceful house in Kadikoy,40.9976,29.04515
modest room,40.99421,29.02744
Nayla Palace Hotel,41.00574,28.97882
beşiktaş merkeze yakın,41.04711,29.00156
Istanbul keşfetmek  için güzel bir yer,41.08138,28.99323
Peaceful room in Cihangir,41.03285,28.98346
Private room & Shared living area with a bar,41.08445,29.0377
The Greatest Location in Taksim,41.03003,28.98306
1Bedroom Apt. in a perfect location with a seaview,41.03303,28.98859
1 BHK,41.05703,28.66684
Göztepede temiz bakımlı oda,40.97874,29.07079
Just 3 min. Walking from Osmanbey subway station,41.05474,28.9844
Vintage Room in a Belle Epoque Apartment of Pera,41.03546,28.97283
House of aksaray  shared apartment  private rooms,41.0128,28.94429
Cosy  Room in Moda Cape,40.98081,29.02551
Cozy Flat in the heart of Istanbul,41.0347,28.98513
"Very Safe, Peaceful, Reliable",41.05377,28.78166
"Peaceful apartment in beautiful Bebek, Istanbul",41.08017,29.04366
the most peacefull place in bebek,41.08204,29.04415
Internations Sweet Home,40.99797,29.04441
Moda'da teras kati,40.98232,29.02192
"aileler için uygun,geniş,ferah,keyifli :)",41.14725,29.04738
deluxe double room,41.00602,28.95551
Bahçeşehirde Koanklamak için ekonomik ideal,41.07052,28.67902
Datça'da Kiralık Müstakil Bahçeli Tatil Evi,40.99987,28.92839
Aileye uygun kiralık daire,41.04565,28.77887
Private room near Kadikoy,41.00642,29.05103
Flat PerfectviewofBosphorus Kadıköy VINYL İstanbul,40.99045,29.0234
Cosy green-friendly flat in Kadıkoy,40.99136,29.0299
Taksim Sweet Home,41.04075,28.98353
"Clean, sunny, comfortable and cozy.. females only",41.06371,29.00415
Luxe Deluxe Studio in Taxim Square,41.03718,28.98181
"Beautiful terrace flat in Kadıköy, Moda",40.98272,29.02686
Comfort Tek Kişilik Oda,41.01965,28.58622
A room at the central part of İstanbul,41.04487,28.9994
LUXE DELUXE COMFORTABLE ENTRANCE FLOOR,41.03718,28.98181
"Metrobüse 7 dk yürüme.ortak alan, geniş ferah oda",40.98846,28.70277
Luxe Deluxe Studio in Beyoğlu,41.03718,28.98181
"Kadıköy, Private Room in Sifa Street",40.98093,29.03163
LUXE SUİTE ROOM WİTH PRİVATE ENTRANCE,41.03718,28.98181
Comfort Çift Kişilik Oda,41.01903,28.58612
Paradise | Lemon Yellow Concept (2Bedrm+1Lvngrm),41.03595,28.97281
Paradise | Turquois Feather Concept (TerraceSuite),41.03615,28.97279
Maria’S,41.08172,28.9991
Cozy apt. in a quiet and hip area/LGBT Friendly,41.03055,28.98163
Central * Balcony * Residance * Spacious,41.0548,28.97992
Loco Mondo Youth House /Geleneksel Greek Ada Evi,40.86884,29.11942
SUNSET PARK,41.21551,29.01489
Istanbul Beykozda Doğa manzaralı lüks villa,41.09509,29.16674
İstanbul Hub - Standard Double Apt(B),41.03902,28.97953
"7 min walk to Taksim SQUARE, Kabataş/LGBT Friendly",41.03331,28.98972
Studio home in Taksim,41.03433,28.98532
Peaceful and safety room,40.99733,29.03168
Paradise | Red Authentic Concept (2Bedrm+1Lvngrm),41.03595,28.97281
Private room,41.04648,28.98525
Nayla Palace Hotel,41.0047,28.98007
Cozy room in the heart of Kadikoy,40.99484,29.02524
Taksim Istanbul Apart Gumus Kupe Private room,41.03716,28.97535
Şah Hotel 2 kişilik oda,41.01624,28.94246
Cosy apt with great view and great location,41.02778,28.98334
Cosy Central City Home in the Middle of Greens,41.08673,29.03822
Clean room in the center in the city,41.01469,28.93344
Serenity and Central Location,40.96328,29.07845
Istanbul Villa Galley Sea view Balcony Hipodrome 9,41.00242,28.96878
Center of Istanbul/Kadıkoy.Comfortable home.,40.98523,29.0316
Cosy place in the heart of the city,41.06273,29.01935
Galata family home,41.02521,28.97576
Big Cute Flat with Patio in theHeart of Istanbul 1,41.02801,28.97767
Nişantaşı merkezi yer!,41.05057,28.99016
Daily accommodation,41.08797,28.96787
Triple Deluxe room for 3 guests,41.05352,28.98736
Deluxe Double Room in Nisantasi,41.0559,28.98803
Private Suites 4 rooms Connecting in Nisantasi,41.05495,28.98891
Cozy private room with a terrace in Tarabya,41.14615,29.04034
Sea View İn Pendik ♥️,40.88599,29.20131
Oda paylaşımlı ev,41.04594,28.97863
"Private Room in central location, in Mecidiyekoy",41.06991,28.99432
An Energetic Home,40.98052,29.02327
Cozy apartment in Akaretler,41.04451,28.99951
4. Levent Rent a Room,41.08491,29.00037
BEYOGLU Sütlüce de 3+1 esyali,41.04946,28.94532
Planet Paprika Dormitory,41.03751,28.98344
Taksim Istanbul Apart Gumus Kupe Private room,41.03705,28.97393
Double Room in Beyoglu,41.02702,28.97802
"Cozy Studios nice , secure and social area Harbiye",41.04352,28.98415
"Dublex, 4 Room, Terrace, Sunny House at Center",40.98682,29.03738
Cozy apartments in secure and social area Harbiye,41.04381,28.98531
Cosy and Modern Flat in City Center,40.97153,29.04682
Feel like you’re at home.,41.03182,28.97353
büyükçekmece kiralık daire,41.0202,28.62033
beykent’te kiralık daire,41.02016,28.62021
Beyoğlu Central and modern flat,41.03055,28.97026
Cozy little apartment with a garden in Cihangir,41.03148,28.98251
Private room,41.0599,28.99377
Awesome flat in the heart of Kadıköy (1+1),40.99395,29.02928
Superior Apartment with reception with garden,41.04473,28.98458
Private room+private bathroom in central Kadiköy,40.98701,29.02597
House Mola Galata,41.02706,28.96841
Kumburgaz Denize 50 metre mesafede Villa,41.03272,28.45061
Entire home 2+1,41.04718,28.98618
Karatekin,41.02473,29.13234
"site,security,cozy,modern,pool,gym,market,shopping",41.05877,28.79228
Spacious Suite on Asian Side of Istanbul,40.97315,29.04757
Üç Kişilik (Mutfaklı veya Mutfaksız) oda,41.01811,28.58615
Dört ve ya Beş Kişilik Aile odası (Mutfaklı),41.01751,28.58547
Unique Suites in istanbul,41.03645,28.97497
Nice Studios in the heart of ISTANBUL,41.03512,28.97556
6 bed room centrally in Taksim,41.03372,28.9828
Great Keles house in Galata,41.0256,28.9779
Spotless Cozy Flat in The Middle of The City,41.032,28.98631
Müsait Bir Odamız Var,41.08,28.91953
Close to Taxim Square with a great Bosphorus view!,41.03359,28.99057
2bed 3bath Nisantasi Prime Location!,41.04988,28.99304
Clean&Cozy Studio in the heart of Old-Istanbul,41.03057,28.94728
Liverpool-Chelsea,40.94241,29.15466
sabiha gökçen airport,40.93108,29.3063
Garden Aparment in a 24 Hour Security Compound,41.08992,29.035
Best Sweet Home in Istanbul,41.04327,29.01302
Luxury 2+1 Apartment,41.02758,28.97444
orange airport hotel sıngle,40.9949,28.83801
clean room in central kadıköy,40.99418,29.03574
Taksim Bright Home,41.04008,28.98221
Comfortable room in a cosy flat in city center,41.04858,28.98502
Fun and peaceful home.,41.03069,28.98005
"Centrally located, Great Location Beşiktaş-Şişli",41.06588,29.01206
Artistic 2Bdrm Flat w Splendid Park&Bosphorus View,41.04086,28.99417
Comfortable safe home in centrum of istanbul,41.04812,28.98514
Chill Flat with Terrace and Bosphorus View,41.04481,29.00957
Private suite double room in TAKSIM,41.03524,28.98328
"Şehrin merkezinde,eşsiz manzara ve özel dekorasyon",41.04801,28.9983
Payidar Suites Hotel,41.07018,29.00187
Daily and monthly rental room,41.09639,28.9923
Spacious and cozy room in the center of İstanbul,41.04345,29.00079
High ceiling historical flat with rooftop terrace,41.02418,28.97451
Contemporary penthouse with breathtaking views,41.02641,28.97576
Modern Penthouse with terrace and stunning view,41.02517,28.97439
Penthouse studio with spectacular views,41.02436,28.97467
Istanbul Seyrantepe'de çatı katı dublex daire,41.09507,28.98691
Great Stay In Heart Of Istanbul,41.0353,28.98569
ELITE HOME 2,41.01408,28.63804
Big house close to 4. Levent metro station,41.08391,28.99941
MASS APART TAKSIM / ISTANBUL - STUDIO 7,41.04046,28.98157
ORMAN MANZARALI 2+1 DAİRE,40.8667,29.12545
AĞAOĞLU MASLAK 1453 1+1 TERASLI ORMAN CEPHELİ SUİT,41.11835,29.00982
"Cosy, central, bright flat",40.99685,29.02962
2BD Deluxe Serviced apartment in Harbiye,41.04321,28.98552
AĞAOĞLU MASLAK 1453 2+1 TERASLI ORMAN CEPHELİ SUİT,41.1209,29.00867
MASLAK 1453 FULL FURNISHED 2+1 LUXURY TERRACE FLAT,41.11949,29.00848
Spectacular Suite 2-Bedroom In Central Location,41.0353,28.98569
BEBEK FULL BOSPHORUS WİEV TERRACE AMAZİNG FLAT 2+1,41.08045,29.04466
A comfortable flat in centrum,41.04913,28.9833
AĞAOĞLU MASLAK 1453 3+1 PENTHOUSE TERASLI DUBLEX,41.11331,29.01082
AGAOGLU MASLAK 1453 TERRACE 1+1 LUXURY STUDYO,41.11416,29.01076
AĞAOĞLU MASLAK 1453 1+1 DUBLEX PENTHOUSE JAKUZİLİ,41.11453,29.0112
AĞAOĞLU MASLAK 1453 4+1 TERASLI RESİDENCE LUX SUİT,41.11323,29.01262
Very cozy studio with balcony in Pangaltı,41.05033,28.98645
Very cheap and good location studio,41.03485,28.9757
Exceptional Suite 3-Bedroom For Group Travelers,41.0353,28.98569
Cihangir Pearl Suite,41.03471,28.98559
Best Room for 4 Friends Taksim,41.03349,28.9826
Cozy room in Kadıköy for female | Kadınlar içindir,41.00046,29.04411
Artist House in the City Centre,41.03213,28.98084
"Emirgan,Oda",41.10599,29.04349
SEA VIEW SINGLE ROOM,41.00607,28.98154
Bright apartment in Besiktas,41.04347,29.00422
A modern house in the city center of Istanbul,41.05666,28.98356
Modern room in city center of istanbul,41.05762,28.98318
Buonesaires,41.00919,28.97867
Bogaz manzarali,41.02469,29.01925
EYÜP Yeşilpınar mah.,41.07503,28.91773
Penthouse suite at the heart of Nisantaşı,41.05426,28.98958
Local Experience at the most central location,41.02706,29.0379
::New apartment In Luxury Complex:: all facilities,41.02348,28.65691
Compact and delicious,41.03006,28.97989
2 Priv Rooms at Ortaköy/Besiktas/7 min to seaside,41.05489,29.0247
Privet rooms in Taksim,41.03978,28.97966
Cosy Garden House,40.98194,29.03105
"Room in wide bright house in ,besiktas,istanbul",41.04864,29.00186
Magnificent Private Terrace w/Sea View in Taksim,41.0328,28.9765
Comfortable and Fresh Room,41.05922,28.99496
"2  Bedroom, 2 Bath, close to Bagdat Street",40.97471,29.06703
Three Seperate Beds Included Open Buffet Breakfast,41.00733,28.97252
4+1 Flat at Kadıköy,40.99088,29.02955
ayıldızlarotel,40.99294,29.02564
home sweet home,41.04175,29.2348
THE FİRST OTTOMAN MANSION SUPERİOR TRİPLE ROOM,41.00363,28.96977
SİSLİ STREET NEAR TO CEVAHİR SHOPPİNG MALL 2+1,41.0579,28.98603
SİSLİ STREET NEAR TO CEVAHİR SHOPPİNG MALL STUDYO,41.05979,28.98566
BEBEK BOSPHORU WİEV FULL FURNİTURE 2+1 APARTMENT,41.07039,29.04422
THE FİRST OTTOMAN MANSİON  FAMILY ROOM WITH GARDEN,41.00363,28.96977
"Room in the center of Istanbul, Şişli_Feriköy",41.0544,28.98089
Cosy House in centre of Istanbul,41.05023,28.98448
THE FİRST OTTOMAN MANSION SUPERIOR DOUBLE  ROOM,41.00363,28.96977
THE FİRST OTTOMAN MANSİON ECONOMY DOUBLE ROOM,41.00363,28.96977
Kuzguncukta Teraslı Ferah Daire,41.02915,29.0346
Medproper Suites,41.05794,28.81973
Cozy Double Room at Nisantasi,41.05466,28.99335
THE FİRST OTTOMAN MANSION SINGLE ROOM WITH BATHROM,41.00363,28.96977
Cozy Room@The Heart of Istanbul W/Private Bathroom,41.07388,29.02233
Cosy&Design Double Room near Taksim Square,41.04345,28.98549
ABC,41.03911,28.98267
Studio Room,41.03824,28.98184
Gospoda 1882 - pokój nr 4  - Adampol - Polonezköy,41.11015,29.21146
A BIG ROOM WITH A NICE TERRACE :),41.04734,28.98253
Cosy High ceiling Light well Flat in Center of Beyoğlu Taksim,41.03319,28.97603
whole&cozy home for 4-5 poeople taksim/cihangir,41.03511,28.98574
Bed & Breakfast Luxury Suite,41.02736,28.9744
Cosy&Design Dorm Room near Taksim Square,41.04345,28.98549
FULLHOME-KADIKOYCENTER-BAHARİYE-PİER 3,40.98955,29.02847
"New Compound apartment (pool, playground, garden)",41.03937,28.91566
Cozy Flat at the Central of Nisantasi,41.05462,28.9925
Wohnung direkt am Strand,41.03269,28.44874
"In Kadıköy, close to shopping center, All access",40.9926,29.03435
only for ladies safe cheap super location,41.05356,28.98326
Çengelköy region a room with a balcony in a villa,41.02447,29.03524
"İstanbul  Beykoz'da, Müstakil lüks Villa Acarkent",41.11171,29.12741
Cozy Whole House at the Heart of Nişantaşı,41.05311,28.99182
Evinde gibi,41.0364,28.97756
Ada homes's high ceiling room,41.03496,28.98332
Designer Duplex Loft with Retractable Ceiling,41.02881,28.97994
maslak,41.10183,29.03413
The Balcony Suite.,40.97825,28.87705
"Empty Apartment, Centrally located, In Beşiktaş",41.04683,29.00275
"Studio flats, best location for your Istanbul trip",41.0426,29.0055
"Quiet, Bazar spot, 10min walk to: center-trans-sea",41.0544,29.00289
Üsküdar da denize merkeze yakın,41.01609,29.03942
Full flat at Galatasaray/center of city,41.03207,28.97981
Homie :),41.04514,28.98007
Jack Suıtes ın Istanbul ( The Tuyap Jack Suıtes),41.02618,28.62774
"Private, clean room in Sisli",41.05855,28.99439
"Bright, Modern Apartment in the Hearth of Cihangir",41.03206,28.98623
bohemian room in multicultural area!,41.04002,28.98144
Cosy and historical flat in Beyoğlu,41.0357,28.97763
Buenosaires,41.04618,28.98644
Tloft Residence,41.0086,28.97904
alfa apart (family room),41.00742,28.97754
Nily's Home,41.04729,29.00319
Cozy Central Home At Beşiktaş,41.05095,29.004
@Karaköy Nice Studio Apartment,41.02618,28.9703
Merkezi,41.02964,28.96972
Beautiful cozy house with a wonderful view,41.09507,28.89788
Lovely Apart at heart of istiklal/Taksim.Weoffer..,41.03618,28.97876
ŞİŞLİ HARBİYE METRO ÇIKIŞI FULL EŞYALI   DAİRE,41.05055,28.9874
NEW DUBLEX FLAT W/VIEW CENTRALLY LOCATED 2DBL BDR,41.03012,28.98616
AGAOGLU MASLAK 1453 FOREST WİEV AMAZİNG 1+1 FLAT,41.11557,29.0087
Lovely 1+1 Flat+Elevator in City Center Near Metro,41.05378,28.98925
Taksim Renovated and neat apartment No.2,41.03684,28.97485
Charming Flat w/ Kitchen near to Osmanbey Metro 2m,41.05369,28.98949
Yeşillikler içinde geniş ailelere müstakil villa,41.16307,29.58235
H4 Flat with an attic bedroom,40.98713,29.0258
"Maltepe, daily, weekly, monthly accommodation",40.93584,29.1284
"Maltepe Metro'da Residence Daire (Günlük, Saatlik)",40.93549,29.12862
Galataport Economic Residences,41.04321,28.98623
CLOSE TO YEDİTEPE UNIVERCITY andBRAND NEW 1+1 FLAT,40.96398,29.12353
Im Herz von Istanbul,41.03185,28.98578
Single Room in Cihangir/Çukurcuma,41.03182,28.98169
Lovely Mansion Room near Galata Tower,41.02737,28.97563
A Warm and cute home,41.07843,28.9595
private room in istanbul with walk metrobus 5 min.,41.06367,28.96623
Taksim Home Flats (1+1 Flats) Bodrum Katı,41.03832,28.98227
Flat Near to Taksim Square,41.0342,28.98647
Taksim Home Flats / Bodrum Katı 1+1 Flats,41.03934,28.98331
"Smal,cute ,in Tema İstanbul ,near Ataturt Airport",41.04877,28.76458
Nearly Yıldız Technical University and Bus Station,41.03282,28.8902
Spacious vintage room at the heart of Kadikoy.,40.98872,29.02868
FLASH SALE 5 MINS TO TAKSIM SQUARE @CIHANGIR,41.03237,28.98625
Bayrampaşa Yıldırım Mahallesi Oda,41.06405,28.89654
Gunes home,41.06192,28.99421
ŞİŞLİ MAİN STREET HİSTORİCAL BUİLDİNGS 1,41.05996,28.9874
Sunny Flat / 3 Rooms+Prv. Bath. and Kitch.+Terrace,41.01598,29.08163
"Cosy and central house,Private Room",41.06085,28.99418
ŞİŞLİ MAİN STREET HİSTORİCAL BUİLDİNGS 2,41.0602,28.98756
"2BR, 2MinToMetro, Central, VibrantStreet",41.05167,28.98558
SAHRAYİCEDİD DE KİRALIK ODA,40.98052,29.07831
Flat with a full panoramic view of the Bosphorus,41.03513,28.99273
şişli mecidiyeköy rental,41.07508,28.99764
king stusio at liva suites,41.03271,28.98285
modern room in old city,41.00528,28.96777
Nişantaşı best and safest area in  Istanbul center,41.0527,28.99338
LİVA SUİTES İN SMALL STUDİO ROOM,41.03271,28.98285
Rezidans da oda,41.0121,29.18102
Mert's Home - Üsküdar,41.02106,29.0254
ISTINYEPARK MALL SO CLOSE&BOSPHORUS CAN GO BY WALK,41.11317,29.04094
"Double room, 10 min. walk from historical places",41.05521,29.00682
Bakırköyde konforlu güvenli sitede daire,40.99266,28.88641
Flat in Kadıköy,40.99705,29.03112
Your cute house in gold horn ...,41.03386,28.96254
Üsküdar çatı katı/Uskudar penthouse,41.02167,29.02208
Şık ve rahat rezidance dairesi,41.04096,29.11283
Single Room Stunning Bosphorus&Galata Views,41.02448,28.97473
♕Authentic Double Room//Stunning Bosphorus&Galata,41.02576,28.97515
Istanbul ' daki eviniz.,41.01873,28.64512
Gemütlichkeit beim Namen,40.97834,29.04586
Şişli Apartment,41.05822,28.98325
Cute Apartment Flat in Uskudar Center,41.02007,29.01718
Dublex  1room,41.07377,28.99338
2BR+1LR w/Panoramic SeaView Next 2d BlueMosq,41.00546,28.97186
En üst kalite de rezidans dairesi,41.01971,28.65001
İstanbul rezidans,41.01958,28.64868
Private Room with Park View - Besiktas,41.04327,29.00031
"SISLI, Near Cevahir Mall, Modern double bedroom,",41.06007,28.99207
Stylish @ Top Location with Bosphorus view Terrace,41.03415,28.98537
City Center apartment,41.06168,28.99536
Rumours inn,41.00537,28.97196
"Real Nişantaşı, 5min to metro, best n safest area.",41.05276,28.99338
Luxury  flat in the heart of the city,41.04244,29.00141
A GOOD BOUTİQUE HOTEL  FAMILY  ROOM,41.03222,28.9799
"Bakirkoy apartment, very central",40.98451,28.87452
Cozy Istanbul Flat at the Center,41.03285,28.98259
Private Bedroom in Nişantaşı,41.04816,28.99712
topkapı - cevizlibağ bölgesinde bahçeli teras,41.00996,28.91172
"in Galata, peaceful house with İstanbul view",41.02738,28.97257
Comfortable Apartment Sultanahmet,41.00558,28.96834
"Bright and spacious room in Kadikoy, Moda.",40.98618,29.02994
+1 Kadıköy,40.98618,29.02526
Beyoğlu’nda Merkezi konumda,41.02917,28.97618
Special Room,40.98719,29.02991
Kadıköy-great location..,40.99558,29.02963
"""ModApart""",40.98124,29.02454
The beautiful room for 2 in TAKSIM,41.03293,28.98309
Gunes Home- an private bedroom w/ own big bathroom,41.06057,28.99622
